"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr22","Attr23","Attr24","Attr25","Attr26","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.19461,0.20614,0.54135,3.6262,30.283,0.53218,0.24729,3.8245,1.1004,0.78838,0.24729,1.1996,0.12486,0.24729,274,1.3321,4.8512,0.24729,0.11244,61.868,0.19485,0.088493,0.67489,0.78838,1.0766,2.1439,4.1965,0.039417,0.11244,37.646,9.6957,0.94526,0.19485,2.3592,0.78838,0.088601,0.59287,0.030505,0.088601,103.78,41.909,0.52208,1.8178,68.077,0.16754,0.076181,3.6262,0.20614,0.10314,3.1222,3.1222,8511.3,0.091205,0.24685,0.90879,0,5.8997,8.7093,34.212,10.669,8.7094,"0"
0.068041,0.12381,0.4344,5.1732,71.707,0.033048,0.087206,7.0768,0.69158,0.87619,0.15139,0.83776,0.14583,0.087206,448.1,0.81456,8.0768,0.087206,0.1261,41.895,0.10381,0.098386,0.54934,0.60105,0.65977,0.94127,4.801,0.17903,0.1261,80.547,4.7009,3.9522,0.21987,0.69158,0.87921,0.31793,2.5341,0.035137,0.15011,144.99,103.09,0.85717,4.4106,59.21,0.090163,0.13037,4.3493,0.10409,0.21273,1.8985,1.9051,5.1732,0.31793,0.077656,0.74053,0.003447,8.7124,3.5405,54.939,6.6438,1.4985,"0"
-0.20234,1.3035,0.3589,1.6284,-113.75,-0.50593,-0.20234,-0.23286,0.98289,-0.30354,-0.17075,-0.35427,-0.19154,-0.20234,-2527.2,-0.14443,0.76714,-0.20234,-0.20587,267.79,-0.17754,-0.20587,-0.20234,-0.70828,-0.14443,5.131,2.414,1.2617,-0.20587,179.65,2.0317,0.89021,-0.17753,0.98289,0.42885,-0.18062,0.11099,-0.26582,-0.18063,321.84,54.051,-0.2806,0.36582,226.82,-0.19162,-0.19496,0.71348,0.57115,0.4922,-4.3396,6.131,93.108,-0.18062,0.66661,1.2045,-2.4128,1.363,6.7528,212.1,1.7209,14.052,"0"
0.020444,0.30749,0.58617,3.0309,26.772,0,0.021106,2.2521,1.4887,0.69251,0.031341,0.073126,0.05059,0.021106,1490.3,0.24492,3.2521,0.021106,0.014177,117.11,0.0074765,0.013733,0.16533,0.64419,0.24277,4.6816,3.3159,0.067041,0.01943,71.104,5.1584,4.8418,0.0070933,1.5202,0.69251,0.0047648,0.726,0.16617,0.0050221,163.11,46.001,0.042802,1.3761,117.09,-0.046731,-0.03139,2.8449,0.28862,0.19386,5.5309,5.5309,1213.2,0.0047651,0.029521,0.98612,0,3.1168,7.9345,70.765,5.1579,11.89,"0"
0.018403,0.74496,0.044125,1.0648,-48.584,0.00031445,0.018403,0.34235,4.1307,0.25504,0.024565,0.027035,0.0046671,0.018403,14105,0.025878,1.3423,0.018403,0.0044552,23.234,0,0.0044552,-0.035809,0.25263,0.025878,0.16035,3.318,0.17996,0.0089103,152.08,2.4001,2.193,0.13371,4.1307,0.31581,0.032369,0.0046246,8.19205199999985,0,63.769,40.535,0.069988,0.67854,58.745,-0.00087557,-0.00021197,0.97296,0.68069,0.41665,0.92679,1.1476,91.771,0.60449,0.072157,0.39759,0.23827,15.709,9.0046,60.148,6.0683,15.011,"0"
0.12594,0.68827,0.46526,2.3223,25.726,0,0.15971,0.45291,2.7647,0.31173,0.17602,0.45392,0.063904,0.15971,1421.9,0.25669,1.4529,0.15971,0.05777,35.155,0.096698,0.045555,0.15971,0.30398,0.20763,2.544,3.81,0.23773,0.061548,46.524,7.8454,4.0106,0.0042329,2.7647,0.637,0.0015311,0.096534,0.20185,0.034977,103.39,68.239,0.47297,1.5655,35.209,0.079738,0.028842,1.1872,0.35185,0.12746,1.7045,3.4831,3003.8,0.0015311,0.40402,0.94607,1.0435,10.382,5.3488,46.453,7.8574,15.117,"0"
0.18198,0.12899,0.62051,6.7406,103.74,0,0.18198,6.7524,1.9106,0.87101,0.18198,1.6835,0.1408,0.18198,175.02,2.0854,7.7524,0.18198,0.095247,14.674,0.1713,0.095247,0.26614,0.87003,2.0854,2.2864,3.3887,-0.096055,0.095247,20.094,18.165,15.222,-0.052932,1.9106,0.87101,-0.027705,2.9184,0.016645,0.089657,78.93,64.256,2.3691,6.03,14.279,0.084269,0.044107,5.6485,0.10809,0.055051,3.2094,3.2094,1518.6,-0.027705,0.20892,0.91579,0,24.874,5.6804,20.65,17.675,7.0399,"0"
0.050125,0.45381,0.13903,1.4164,-3.5645,0.069794,0.065143,0.96601,1.0328,0.43838,0.065143,0.19513,0.063066,0.065143,1178.8,0.30963,2.2036,0.065143,0.029238,25.708,0.084132,0.022497,0.0908,0.43838,0.27653,0.26375,4.3218,0.18516,0.029238,56.488,6.4616,0.18539,0.084132,2.2615,0.55834,0.037761,0.13171,0.09354,0.037761,70.264,44.556,0.31942,0.9464,26.552,0.0087629,0.003933,1.042,0.33385,0.15476,0.83165,1.0592,2917.1,0.031803,0.11434,0.9682,0.27364,14.198,8.1919,54.691,6.6738,4.2268,"0"
0.010243,0.81408,0.034959,1.0655,-63.888,-0.25086,0.012811,0.22839,1.1682,0.18592,0.036921,0.023997,0.052407,0.012811,4853.6,0.075202,1.2284,0.012811,0.010966,72.323,0.028613,0.0087686,0.0098705,-0.13445,0.072048,0.081077,4.5345,0.68911,0.031606,166.89,2.1871,1.4342,0.00060094,1.1682,0.44293,0.00051443,0.020941,0.35231,0.024494,174.23,101.91,0.044253,0.6319,72.361,-0.019796,-0.016946,0.69872,0.53385,0.45723,0.43119,1.0272,1197.1,0.00051441,0.055093,0.98942,1.3823,5.0468,3.5816,166.8,2.1882,2.7092,"0"
-0.043974,0.75691,0.020751,1.1197,-5.0892,0,-0.043974,0.32105,0.65872,0.243,0.089625,-0.25369,0.2181,-0.043974,1923,0.1898,1.3212,-0.043974,-0.066756,13.847,0.083532,-0.066756,0.16951,0.22172,0.1898,0.025748,4.054,1.0359,0.017426,111.26,3.2807,0.75128,0.090066,0.65872,0.82667,0.13673,0.43658,0.093042,0.12681,65.612,51.765,-1.7597,0.97555,16.04,-0.10411,-0.15804,0.25642,0.17333,0.30481,0.30152,1.0257,235,0.13673,-0.18096,1.0659,2.4019,26.36,7.051,96.045,3.8003,0.81736,"0"
-0.018826,0.51002,0.33383,2.3878,14.914,0,-0.015412,0.96071,1.6708,0.48998,0.043696,-0.06407,0.0022546,-0.015412,35270.7000000001,0.0073858,1.9607,-0.015412,-0.0092242,56.529,0.0076672,-0.011268,-0.015412,0.46616,0.00069139,0.78432,3.3219,0.18728,-0.0092242,52.786,6.9147,3.2612,0.0075004,1.6708,0.74997,0.0044892,0.84841,0.63327,0.004589,80.894,24.366,-0.072754,1.3121,56.784,-0.011511,-0.0068898,1.1262,0.24054,0.14462,1.1512,1.762,700.56,0.0044892,-0.038421,1.009,0.5306,6.4569,14.98,52.549,6.9458,3.9254,"0"
0.11088,0.29153,0.24012,1.9065,88.088,0.31386,0.1392,2.1323,1.1481,0.62162,0.1392,0.52549,0.27201,0.1392,518.98,0.7033,3.4302,0.1392,0.18467,37.079,0.13885,0.1471,0.39422,0.62162,0.60615,0.48509,4.8298,0.15825,0.18467,147.27,2.4785,0.47629,0.13885,0.81077,0.64826,0.18421,0.722,0.046826,0.18421,151.93,114.85,1.448,1.6174,42.571,0.073016,0.096868,1.7323,0.26489,0.40347,1.2558,1.3096,16226,0.129,0.17837,0.871,0.042852,9.8438,3.178,128.27,2.8456,1.5228,"0"
0.21694,0.57348,0.31603,1.5604,10.67,0.31361,0.27109,0.56771,1.1693,0.32557,0.27109,0.48076,0.10602,0.27109,703.8,0.51862,1.7437,0.27109,0.09664,31.532,0.3514,0.077337,0.39184,0.32557,0.42419,2.6317,4.2606,0.18388,0.09664,85.795,4.2543,0.61275,0.3514,2.8083,0.33516,0.12527,0.10823,0.049915,0.12527,106.55,75.019,0.89523,1.1307,36.871,0.32508,0.11588,1.5343,0.56389,0.23505,2.7112,2.7911,5759.3,0.14481,0.66635,0.85519,0.029461,11.576,4.8654,73.371,4.9747,23.36,"0"
0.1178,0.23196,0.23913,2.2142,14.754,0,0.14819,3.3112,2.5805,0.76804,0.15064,0.75248,0.071154,0.14819,461.1,0.79159,4.3112,0.14819,0.057426,18.55,0.14904,0.045649,0.33046,0.74227,0.66057,0.42403,3.7191,0.067075,0.057426,29.572,12.343,10.479,0.14984,2.5805,0.76804,0.058067,0.34877,0.041915,0.057756,51.963,33.414,0.89823,1.5483,19.693,0.11362,0.044028,1.8799,0.19693,0.08102,1.3619,1.3619,1252.3,0.058067,0.15337,0.94262,0,19.677,10.924,27.855,13.103,4.5759,"0"
0.074541,1.0857,-0.93774,0.2164666,-818.1,0.35952,0.087695,-0.24936,1.1346,-0.27073,0.087695,0.08259,0.19837,0.087695,4198,0.086946,0.92108,0.087695,0.18428,0.10087,0.11706,0.15664,0.43365,-0.27073,0.07483,-1.0706,4.5074,2.1994,0.18428,924.03,0.39501,0.10782,0.11706,0.56439,-0.24686,0.24599,0.036833,0.28841,0.24599,65.17,65.069,53.7537800000001,0.11673,0.11444,0.11036,0.23191,0.1170828,1.0618,2.5316,-0.30908,-0.28183,-30164,0.11861,-0.27533,0.88139,-0.088156,769.316000000004,5.6094,806.605999999992,0.44817,0.54328,"0"
0.055957,0.83713,-0.047236,0.93261,-19.494,-0.41732,0.056635,0.19456,1.2076,0.16287,0.13036,0.080798,0.068848,0.056635,3675.2,0.099313,1.1946,0.056635,0.0469,2.6474,0.12919,0.046338,0.056635,-0.36136,0.098503,-0.1364,3.6515,0.27055,0.051842,237.33,1.5379,1.2877,0.12957,1.2076,0.29212,0.1073,0.72955,0.17923,0.10698,43.021,40.373,6.3887,0.92011,2.9656,0.10268,0.085033,0.78088,0.70094,0.65023,0.47031,0.84354,-211.75,0.1073,0.34357,0.95346,0.79358,137.87,9.0406,211.87,1.7228,3.487,"0"
0.084336,0.71919,-0.092773,0.59138,-69.785,0.17131,0.10572,0.33445,1.1434,0.24053,0.10572,0.46564,0.22064,0.10572,1598.3,0.22837,1.3905,0.10572,0.14202,5.4468,0.088879,0.11329,0.21012,0.24053,0.19864,-0.10716,5.0372,0.94319,0.14202,127.29,2.8675,0.12358,0.088879,0.80449,0.73268,0.1194,0.12349,0.1604,0.1194,52.086,46.639,7.5919,0.54245,6.228,0.030354,0.040776,0.18669,0.22704,0.34873,0.27784,0.84631,-10108,0.12543,0.35062,0.87457,2.0461,67.012,7.826,111.32,3.2788,0.85986,"0"
-0.030192,0.57009,-0.0020535,0.9964,-67.201,0.013061,-0.035203,0.75371,1.0142,0.42968,-0.035203,-0.06175,0.030063,-0.035203,3741.3,0.097561,1.7541,-0.035203,-0.019028,63.182,0.032036,-0.01632,0.021339,0.42968,0.10635,-0.0047537,4.9198,0.26201,-0.019028,114.07,3.1998,0.056195,0.032036,1.8594,0.42968,0.017316,0.15197,0.15256,0.017316,94.977,31.795,-0.094279,0.43466,64.077,-0.058785,-0.031775,0.9964,0.57009,0.31252,0.99472,0.99472,-170.71,0.013971,-0.070266,0.98603,0,5.777,11.48,112.48,3.2452,4.2828,"0"
-0.07154,0.54776,-0.13314,0.71281,815.05,-0.0069378,-0.091397,0.82562,0.75288,0.45224,0.048394,-0.19716,-0.09387,-0.091397,-2829,-0.12902,1.8256,-0.091397,-0.1214,16.557,0.014426,-0.095021,-0.014481,0.30934,-0.09277,-0.19884,5.8331,0.72755,-0.09331,247.98,1.482,1.2543,0.011091,0.75288,0.51349,0.014731,0.16384,0.51945,0.019161,123.38,106.82,-2.0948,0.63914,18.144,-0.0062975,-0.0083645,0.60326,0.46358,0.67475,0.67543,0.7669,-41609.02,0.093683,-0.15819,1.0982,0.13543,22.045,3.4169,224.74,1.6241,1.1245,"0"
0.023994,0.79969,-0.12256,0.8077,-26.813,0.16395,0.03647,0.25049,1.0245,0.20031,0.03647,0.05722,0.01515,0.03647,4483.9,0.081402,1.2505,0.03647,0.0084879,15.601,0.098026,0.0055843,0.2116,0.20031,0.065801,-0.2526,3.7443,0.13948,0.0084879,55.47,6.5801,0.12258,0.098026,4.299,0.36264,0.022814,0.32069,0.20759,0.022814,26.368,10.767,0.13065,0.51956,15.983,0.069399,0.016152,0.64374,0.63736,0.15197,0.41284,0.7474,-680.2,0.023916,0.11978,0.97608,0.8104,23.396,33.899,54.143,6.7414,8.8554,"0"
0.13454,0.053072,0.49478,10.323,4718,0,0.16727,17.842,1.7879,0.94693,0.16728,3.1518,0.16907,0.16727,64.083,5.6957,18.842,0.16727,0.093561,13.396,0.16513,0.075251,0.16727,0.48364,5.0789,1.0943,3.2161,-0.10562,0.093561,11.877,30.736,30.736,0.15687,1.7879,0.94693,0.08774,4.6243,0.0058942,0.092362,61.742,48.345,2.0503,9.0864,14.683,0.030125,0.016849,10.323,0.053072,0.032535,2.0943,2.0943,813.8,0.08774,0.14208,0.91238,0,27.247,7.5498,10.835,33.688,3.9542,"0"
-0.27346,1.0571,-0.22396,0.74506,-40.587,0,-0.27346,-0.054029,4.776,-0.057115,-0.17623,-0.31129,-0.027637,-0.27346,-2923.1,-0.12487,0.94597,-0.27346,-0.057256,18.432,-0.1765,-0.057256,-0.27346,-0.27346,-0.12487,-0.6482,2.9388,0.22134,-0.044207,61.204,5.9637,4.9558,-0.46278,4.776,0.05449,-0.096896,0.12471,-1.0057,-0.036955,41.647,23.215,-1.1338,0.4705,16.804,-0.31796,-0.066574,0.61913,0.87845,0.16768,-0.16531,0.15771,-194.53,-0.096896,3.545684,1.0539,-1.954,19.803,15.723,67.134,5.4369,13.823,"0"
0.20391,0.35306,0.31897,1.9406,4.2614,0,0.20391,1.8324,2.3206,0.64694,0.22087,0.60129,0.13444,0.20391,413.07,0.88362,2.8324,0.20391,0.087868,46.715,0.00061776,0.087868,0.20391,0.4649,0.88362,0.93288,4.8538,0.15193,0.17573,64.075,5.6964,5.4714,0.0054035,2.3206,0.64694,0.0023285,0.0025606,0.10828,0.0002662,103.37,56.656,0.68654,1.0648,56.119,-0.10745,-0.046302,1.8639,0.33912,0.17555,1.8921,1.8921,22778,0.16756,0.31519,0.84012,0,7.8133,6.4424,53.338,6.8431,6.787,"0"
-0.12341,0.88165,-0.084643,0.89692,-68.697,0,-0.1468,0.13424,2.9474,0.11835,0.051227,-0.17877,-0.040866,-0.1468,-2671.7,-0.13662,1.1342,-0.1468,-0.049808,52.66,0.016055,-0.04187,0.050871,-0.071725,-0.11008,-0.32126,3.9114,0.29248,-0.049808,102.45,3.5626,3.3182,0.021857,2.9474,0.17719,0.0074158,0.076663,0.69295,0.0054472,83.415,30.756,-0.29021,0.3791,53.053,-0.0103,-0.0034947,0.8354,0.82117,0.28069,0.44921,0.67254,-690.23,0.0074158,-1.0427,1.0492,0.49716,6.9313,11.868,101.69,3.5892,11.187,"0"
0.22622,0.35684,0.37175,2.0465,28.974,0.46117,0.22622,1.8024,2.6691,0.64316,0.28176,0.63683,0.091305,0.22622,534.45,0.68294,2.8024,0.22622,0.084757,23.523,0.21514,0.084757,0.64662,0.64308,0.68294,1.3616,4.3882,0.13072,0.08771,53.226,6.8575,6.8267,0.23307,2.6691,0.64316,0.08732,0.036661,0.051134,0.080604,97.634,74.112,1.3152,1.5623,25.773,0.19766,0.074056,2.0373,0.35523,0.14582,2.3557,2.3557,9088.4,0.08732,0.35174,0.91738,0,15.517,4.925,48.578,7.5136,9.7762,"0"
0.0034087,0.77249,-0.14992,0.75233,-129.51,0.05214,0.00526,0.18658,1.0289,0.14413,0.00526,0.0086897,0.037273,0.00526,5031.8,0.072538,1.2945,0.00526,0.0034988,85.759,0.045815,0.0022674,0.065996,0.14413,0.070142,-0.27527,4.6623,0.51128,0.0034988,151.21,2.4139,0.059308,0.045815,1.5195,0.31131,0.030475,0.013401,0.26294,0.030475,108.6,22.837,0.0096503,0.16879,88.236,-0.0049601,-0.0032994,0.58952,0.60531,0.41427,0.26465,0.57162,-6889.1,0.028066,0.023651,0.97193,1.1599,4.2561,15.983,146.96,2.4836,2.7604,"0"
-0.0227,0.56898,-0.22872,0.45201,-190.99,0.056898,-0.01625,0.73086,1.0467,0.41584,-0.01625,-0.038933,0.055018,-0.01625,6166,0.059196,1.7575,-0.01625,-0.026544,23.337,0.022617,-0.037081,0.068516,0.41584,0.047859,-0.28191,4.9687,0.91583,-0.026544,260.49,1.4012,0.03975,0.022617,0.61377,0.56744,0.036944,0.058081,0.25784,0.036944,98.031,74.694,-0.57995,0.35823,24.428,-0.027314,-0.044618,0.33158,0.41739,0.71367,0.51254,0.69938,-21280,0.044661,-0.054589,0.95534,0.36454,15.64,4.8866,248.86,1.4667,0.75454,"0"
0.0013655,0.63015,0.30916,1.5106,32.963,-0.24019,0.0027196,0.58692,2.3758,0.36985,0.011251,0.004492,0.0089671,0.0027196,10796,0.033807,1.5869,0.0027196,0.0011447,13.762,0.011048,0.00057476,0.0090862,-0.22492,0.031659,3.6201,3.8298,0.21719,0.0037198,93.115,3.9199,3.7661,0.002538,2.3758,0.38988,0.0010683,0.19514,0.70885,0.0046505,122.36,108.6,0.015244,1.3627,13.776,-0.0075358,-0.0031719,1.4514,0.60544,0.25511,4.3307,4.5653,2089.1,0.0010683,0.0036921,0.99886,0.054163,26.523,3.3609,93.015,3.9241,27.819,"0"
-0.1266,1.1987,-0.63462,0.47059,-627.64,-0.24519,-0.1266,-0.16444,1.6426,-0.19712,0.017628,-0.10561,0.044878,-0.1266,5935.2,0.061497,0.83422,-0.1266,-0.077073,69.439,0,-0.077073,-0.1266,-0.27724,0.061497,-1.4505,2.7952,0.72976,-0.1522,583.38,0.62567,0.62567,0,1.6426,-0.19712,0,0.0093583,0.19947,0,122.85,53.415,-0.40513,0.20989,152.08,-0.20032,-0.12195,0.47059,1.1987,1.5983,-0.45055,-0.45055,-396,0.54341,0.64228,0.54439,0,5.2564,6.8333,266.36,1.3703,3.7546,"0"
-0.015547,0.34965,-0.062642,0.76681,-106.51,0.22687,-0.0065718,1.86,0.94242,0.65035,-0.0065718,-0.024464,-0.00050762,-0.0065718,-32628.2,-0.0009649,2.86,-0.0065718,-0.0098879,78.691,-0.0048811,-0.023392,0.29413,0.65035,-0.026634,-0.078893,4.5698,0.49905,-0.0098879,139.03,2.6253,-0.01396,-0.0048811,0.71239,0.73137,-0.0073441,0.070171,8.19205199999985,-0.0073441,102.77,24.08,-0.1085,0.2334,74.16,-0.011116,-0.016724,0.58912,0.26863,0.38091,0.81906,0.92111,-2326.5,-0.061096,-0.023906,1.0611,0.12459,4.6384,15.158,147.52,2.4742,0.83705,"0"
0.008342,0.94714,0.66075,2.9889,-86.811,0,0.011229,0.055807,1.1196,0.052857,0.033932,0.033799,0.012083,0.011229,25556,0.014283,1.0558,0.011229,0.01003,258.36,0.027684,0.0074511,0.066384,0.050845,0.011235,56.6686000000005,4.3952,0.84529,0.01076,112.47,3.2453,1.1383,0.041396,1.1196,0.052857,0.036975,0.38684,1.053,0.024727,281.83,23.473,0.010527,0.60356,268.28,0.025385,0.022674,1.0484,0.33222,0.30814,7.5188,7.5188,16417,0.036975,0.15782,0.99003,0,1.4128,15.55,108.31,3.3699,159.26,"0"
0.068888,0.61697,-0.20888,0.55258,-3095.5,0,0.068888,0.62083,2.1434,0.38303,0.081429,0.14756,0.069656,0.068888,1508.3,0.24199,1.6208,0.068888,0.03214,12.136,0.080023,0.03214,0.068888,0.19778,0.24199,-0.28149,3.5031,0.28651,0.037991,82.702,4.524,3.4232,0.082996,2.1434,0.47849,0.038722,0.14477,0.12819,0.037335,32.42,20.284,0.9666,0.39992,12.317,-0.00038904,-0.00018151,0.41812,0.46684,0.22104,0.51619,0.64483,-665.23,0.038722,0.17985,0.99122,0.24921,30.075,17.995,79.5,4.5912,2.8885,"0"
0.071963,0.10902,0.8832,9.101,42.765,0,0.087136,8.1724,2.3011,0.89098,0.087143,0.79925,0.04057,0.087136,426.26,0.85628,9.1724,0.087136,0.037868,98.088,0.071507,0.031274,0.96693,0.87515,0.7171,56.6686000000005,3.4997,-0.016079,0.037871,17.842,20.457,20.457,0.070756,2.3011,0.89098,0.030749,1.345,0.046756,0.031075,134.13,36.039,0.11637,3.429,101.2,0.065289,0.028373,9.101,0.10902,0.048882,53.5002000000003,54.617,2791,0.030749,0.080769,0.9624,0,3.7211,10.128,17.293,21.106,295.77,"0"
0.053198,0.87409,0.048621,1.0668,-25.401,0,0.053198,0.14405,2.5804,0.12591,0.056887,0.073039,0.0839,0.053198,1473.6,0.24768,1.144,0.053198,0.020616,24.598,0.00079367,0.020616,0.089807,0.10101,0.24768,0.21801,3.8024,0.31563,0.048903,134.21,2.7195,2.2661,0.018031,2.5804,0.12591,0.0069878,0.085937,0.17756,0.00030757,101.05,76.451,0.30591,0.828,32.045,-0.16251,-0.062976,0.8889,0.72836,0.36771,0.56456,0.56456,308.45,0.23238,0.42251,0.77179,0,14.839,4.7743,103.03,3.5428,11.57,"0"
0.037825,0.39353,0.25555,1.9458,4.6996,0,0.037825,1.5411,1.1425,0.60647,0.038823,0.13998,0.093298,0.037825,1347.5,0.27086,2.5411,0.037825,0.033107,77.531,0,0.033107,0.11159,0.22608,0.27086,0.53888,4.1776,0.325,0.071894,111.92,3.2614,2.2393,0.013189,1.1425,0.60647,0.011544,0.090612,0.19075,0,160.15,82.615,0.15586,1.0476,100.52,-0.068769,-0.060191,1.336,0.27021,0.30662,1.2788,1.2788,3846.9,0.22867,0.062369,0.78217,0,4.7078,4.4181,86.325,4.2282,2.4092,"0"
0.041157,0.68089,0.23362,1.3447,83.528,0,0.051838,0.46867,0.94282,0.31911,0.1424,0.076482,0.074816,0.051838,3523.3,0.1036,1.4687,0.051838,0.054982,19.033,0.13965,0.043654,0.34832,0.28666,0.087911,2.6366,4.4283,0.42039,0.05502,326.32,1.1185,1.1134,0.1847,0.94282,0.32043,0.1959,0.43883,0.14333,0.14812,237.69,218.66,0.83718,1.2721,23.669,0.12095,0.12828,1.3385,0.67777,0.89402,3.6014,3.6164,6263.9,0.1959,0.12898,0.94606,0.0041508,19.178,1.6693,262.39,1.3911,10.64,"0"
0.12595,0.54215,0.18759,1.3495,-36.227,0.13747,0.16261,0.84406,2.93,0.45761,0.18344,0.30295,0.069861,0.16261,966.76,0.37755,1.8445,0.16261,0.055499,56.248,0.17517,0.042988,0.36621,0.37787,0.30994,0.68112,3.6304,0.18409,0.057522,71.198,5.1691,5.1177,0.17816,2.9581,0.46098,0.060806,0.025742,0.083183,0.059787,88.515,32.267,0.27895,0.86693,59.891,0.13309,0.045425,1.3361,0.53677,0.19506,1.6616,1.6738,801,0.060826,0.27524,0.93797,0.0073695,6.4891,11.312,66.868,5.4586,10.639,"1"
0.03494,0.4071,-0.02631,0.93229,-17.716,0.12025,0.044747,1.1849,1.0081,0.48239,0.044747,0.11516,0.030166,0.044747,1803.6,0.20237,2.4564,0.044747,0.016384,13.264,0.054072,0.012794,0.15338,0.48239,0.17829,-0.041255,4.0352,0.13479,0.016384,52.353,6.9719,0.13282,0.054072,2.7719,0.50092,0.019799,0.11552,0.14594,0.019799,42.415,29.151,0.35206,0.67688,13.372,0.016432,0.0060167,0.88985,0.38857,0.14343,0.7564,0.78546,-285.3,0.0080622,0.072432,0.99194,0.038416,27.519,12.521,51.931,7.0286,4.2825,"0"
0.0024989,0.69958,-0.073797,0.88727,-69.09,-0.10563,-0.0045371,0.40401,1.0027,0.28264,-0.0045371,-0.0069306,0.024089,-0.0045371,5499.5,0.066369,1.4294,-0.0045371,-0.0023539,52.992,0.0099727,0.0012964,-0.1129,0.28264,0.076427,-0.17606,3.8989,0.35386,-0.0023539,124.3,2.9364,0.014255,0.0099727,1.9454,0.32758,0.0051739,0.035166,0.37742,0.0051739,105.63,52.64,0.0089295,0.4598,53.137,-0.040995,-0.021269,0.83027,0.65464,0.34056,0.6743,0.78153,-584.74,0.0027114,0.0088412,0.99729,0.15901,6.8878,6.9339,123.97,2.9443,4.5985,"0"
-0.014541,0.6327,-0.10555,0.73136,-77.603,0,-0.0096274,0.58052,1.6261,0.3673,0.041993,-0.024503,0.01935,-0.0096274,7339.8,0.049729,1.5805,-0.0096274,-0.0059207,48.953,0.038645,-0.0089426,-0.0096274,0.34115,0.041962,-0.14811,3.2816,0.3882,-0.0059207,91.737,3.9788,2.4708,0.062781,1.6261,0.59933,0.038609,0.015165,0.2645,0.023766,63.165,14.212,-0.066677,0.1763,50.919,-0.0024459,-0.0015042,0.45417,0.39291,0.25133,0.5154,0.84099,-201.88,0.038609,-0.03959,1.0058,0.63172,7.4561,25.683,88.195,4.1385,2.2817,"0"
0.28929,0.58794,0.37559,1.7479,13.162,0.785627200000001,0.36264,0.69008,1.1736,0.40573,0.36264,0.7221,0.14016,0.36264,554.57,0.65817,1.7008,0.36264,0.13135,37.831,0.41134,0.10478,0.98913,0.40573,0.53342,3.0734,4.1689,0.12452,0.13135,77.918,4.6844,0.69962,0.41134,2.7759,0.49147,0.14898,0.49474,0.044368,0.14898,83.198,45.367,1.0109,1.1781,44.399,0.38701,0.14017,1.493,0.5022,0.21347,3.32,4.0216,5541.8,0.14793,0.71302,0.85207,0.21133,9.6482,8.0454,66.392,5.4977,22.592,"0"
-0.15572,1.2128,-0.44386,0.63401,-173.1,-0.83204,-0.15572,-0.5209633,0.83388,-1.079272,-0.15572,-0.1284,-0.12367,-0.15572,-3370.9,-0.10828,0.82456,-0.15572,-0.14665,34.012,-0.095552,-0.14665,-0.7937716,-1.89432,-0.10828,-1.9207,5.946043,1.1021,-0.14665,347.63,1.05,-0.078789,-0.095552,1.3156,-0.6789718,-0.089988,0.082664,-0.56039,-0.089988,229.85,195.83,-1.5738,0.55242,28.362,-0.11996,-0.11297,0.63401,1.2128,0.95242,-4.95271,-3.17979,-41609.02,-0.19921,0.08053,1.1992,0,10.732,1.8638,416.88,0.87554,4.5947,"0"
-0.083769,0.75272,0.011606,1.0156,-146.73,0.034216,-0.10223,0.27281,0.98381,0.20535,-0.10223,-0.13778,-0.04428,-0.10223,-4713.5,-0.077437,1.3285,-0.10223,-0.077664,147.4,-0.025855,-0.063637,0.053404,0.20535,-0.052906,0.047109,4.9596,0.56171,-0.077664,202.42,1.8032,-0.034348,-0.025855,1.3383,0.21605,-0.019641,0.028026,1.3679,-0.019641,203.2,55.803,-0.15759,0.29925,145.01,-0.069801,-0.053025,1.0012,0.74202,0.55456,0.83349,0.87694,1057.5,-0.016454,-0.40793,1.0165,0.052125,2.4763,6.5409,205.75,1.774,5.343,"0"
-0.22285,0.98499,-0.25077,0.74514,-275.72,0,-0.20897,0.015241,1.0747,0.015012,-0.0047394,-0.21238,-0.19445,-0.20897,-1720.4,-0.21216,1.0152,-0.20897,-0.19445,195.07,-0.0059021,-0.20737,-0.083668,-0.11307,-0.22625,-0.93985,4.2349,0.8725,-0.19445,333.36,1.0949,1.0938,-0.0026562,1.0747,0.015012,-0.0024716,0.048104,-2.204328,-0.005492,232.94,37.871,-0.38801,0.16143,194.59,-0.0059021,-0.005492,0.74436,0.98395,0.91332,0.056264,0.056264,-4307.4,-0.0024716,-3.259566,1.1939,0,1.8711,9.638,334.19,1.0922,4.0277,"0"
